# theta_u16 sin_raw cos_raw
32658 704 -65532
32659 704 -65532
32660 679 -65532
32661 679 -65532
32662 679 -65532
32663 679 -65532
32664 653 -65533
32665 653 -65533
32666 653 -65533
32667 653 -65533
32668 628 -65533
32669 628 -65533
32670 628 -65533
32671 628 -65533
32672 603 -65533
32673 603 -65533
32674 603 -65533
32675 603 -65533
32676 578 -65533
32677 578 -65533
32678 578 -65533
32679 578 -65533
32680 553 -65534
32681 553 -65534
32682 553 -65534
32683 553 -65534
32684 528 -65534
32685 528 -65534
32686 528 -65534
32687 528 -65534
32688 503 -65534
32689 503 -65534
32690 503 -65534
32691 503 -65534
32692 478 -65534
32693 478 -65534
32694 478 -65534
32695 478 -65534
32696 452 -65534
32697 452 -65534
32698 452 -65534
32699 452 -65534
32700 427 -65535
32701 427 -65535
32702 427 -65535
32703 427 -65535
32704 402 -65535
32705 402 -65535
32706 402 -65535
32707 402 -65535
32708 377 -65535
32709 377 -65535
32710 377 -65535
32711 377 -65535
32712 352 -65535
32713 352 -65535
32714 352 -65535
32715 352 -65535
32716 327 -65535
32717 327 -65535
32718 327 -65535
32719 327 -65535
32720 302 -65535
32721 302 -65535
32722 302 -65535
32723 302 -65535
32724 276 -65535
32725 276 -65535
32726 276 -65535
32727 276 -65535
32728 251 -65536
32729 251 -65536
32730 251 -65536
32731 251 -65536
32732 226 -65536
32733 226 -65536
32734 226 -65536
32735 226 -65536
32736 201 -65536
32737 201 -65536
32738 201 -65536
32739 201 -65536
32740 176 -65536
32741 176 -65536
32742 176 -65536
32743 176 -65536
32744 151 -65536
32745 151 -65536
32746 151 -65536
32747 151 -65536
32748 126 -65536
32749 126 -65536
32750 126 -65536
32751 126 -65536
32752 101 -65536
32753 101 -65536
32754 101 -65536
32755 101 -65536
32756 75 -65536
32757 75 -65536
32758 75 -65536
32759 75 -65536
32760 50 -65536
32761 50 -65536
32762 50 -65536
32763 50 -65536
32764 25 -65536
32765 25 -65536
32766 25 -65536
32767 25 -65536
32768 0 -65536
32769 0 -65536
32770 0 -65536
32771 0 -65536
32772 -25 -65536
32773 -25 -65536
32774 -25 -65536
32775 -25 -65536
32776 -50 -65536
32777 -50 -65536
32778 -50 -65536
32779 -50 -65536
32780 -75 -65536
32781 -75 -65536
32782 -75 -65536
32783 -75 -65536
32784 -101 -65536
32785 -101 -65536
32786 -101 -65536
32787 -101 -65536
32788 -126 -65536
32789 -126 -65536
32790 -126 -65536
32791 -126 -65536
32792 -151 -65536
32793 -151 -65536
32794 -151 -65536
32795 -151 -65536
32796 -176 -65536
32797 -176 -65536
32798 -176 -65536
32799 -176 -65536
32800 -201 -65536
32801 -201 -65536
32802 -201 -65536
32803 -201 -65536
32804 -226 -65536
32805 -226 -65536
32806 -226 -65536
32807 -226 -65536
32808 -251 -65536
32809 -251 -65536
32810 -251 -65536
32811 -251 -65536
32812 -276 -65535
32813 -276 -65535
32814 -276 -65535
32815 -276 -65535
32816 -302 -65535
32817 -302 -65535
32818 -302 -65535
32819 -302 -65535
32820 -327 -65535
32821 -327 -65535
32822 -327 -65535
32823 -327 -65535
32824 -352 -65535
32825 -352 -65535
32826 -352 -65535
32827 -352 -65535
32828 -377 -65535
32829 -377 -65535
32830 -377 -65535
32831 -377 -65535
32832 -402 -65535
32833 -402 -65535
32834 -402 -65535
32835 -402 -65535
32836 -427 -65535
32837 -427 -65535
32838 -427 -65535
32839 -427 -65535
32840 -452 -65534
32841 -452 -65534
32842 -452 -65534
32843 -452 -65534
32844 -478 -65534
32845 -478 -65534
32846 -478 -65534
32847 -478 -65534
32848 -503 -65534
32849 -503 -65534
32850 -503 -65534
32851 -503 -65534
32852 -528 -65534
32853 -528 -65534
32854 -528 -65534
32855 -528 -65534
32856 -553 -65534
32857 -553 -65534
32858 -553 -65534
32859 -553 -65534
32860 -578 -65533
32861 -578 -65533
32862 -578 -65533
32863 -578 -65533
32864 -603 -65533
32865 -603 -65533
32866 -603 -65533
32867 -603 -65533
32868 -628 -65533
32869 -628 -65533
32870 -628 -65533
32871 -628 -65533
32872 -653 -65533
32873 -653 -65533
32874 -653 -65533
32875 -653 -65533
32876 -679 -65532
32877 -679 -65532
32878 -679 -65532
32879 -679 -65532
32880 -704 -65532
32881 -704 -65532
32882 -704 -65532
32883 -704 -65532
32884 -729 -65532
32885 -729 -65532
32886 -729 -65532
32887 -729 -65532
32888 -754 -65532
32889 -754 -65532
32890 -754 -65532
32891 -754 -65532
32892 -779 -65531
32893 -779 -65531
32894 -779 -65531
32895 -779 -65531
32896 -804 -65531
32897 -804 -65531
32898 -804 -65531
32899 -804 -65531
32900 -829 -65531
32901 -829 -65531
32902 -829 -65531
32903 -829 -65531
32904 -854 -65530
32905 -854 -65530
32906 -854 -65530
32907 -854 -65530
32908 -880 -65530
32909 -880 -65530
32910 -880 -65530
32911 -880 -65530
32912 -905 -65530
32913 -905 -65530
32914 -905 -65530
32915 -905 -65530
32916 -930 -65529
32917 -930 -65529
32918 -930 -65529
32919 -930 -65529
32920 -955 -65529
32921 -955 -65529
32922 -955 -65529
32923 -955 -65529
32924 -980 -65529
32925 -980 -65529
32926 -980 -65529
32927 -980 -65529
32928 -1005 -65528
32929 -1005 -65528
32930 -1005 -65528
32931 -1005 -65528
32932 -1030 -65528
32933 -1030 -65528
32934 -1030 -65528
32935 -1030 -65528
32936 -1056 -65527
32937 -1056 -65527
32938 -1056 -65527
32939 -1056 -65527
32940 -1081 -65527
32941 -1081 -65527
32942 -1081 -65527
32943 -1081 -65527
32944 -1106 -65527
32945 -1106 -65527
32946 -1106 -65527
32947 -1106 -65527
32948 -1131 -65526
32949 -1131 -65526
32950 -1131 -65526
32951 -1131 -65526
32952 -1156 -65526
32953 -1156 -65526
32954 -1156 -65526
32955 -1156 -65526
32956 -1181 -65525
32957 -1181 -65525
32958 -1181 -65525
32959 -1181 -65525
32960 -1206 -65525
32961 -1206 -65525
32962 -1206 -65525
32963 -1206 -65525
32964 -1231 -65524
32965 -1231 -65524
32966 -1231 -65524
32967 -1231 -65524
32968 -1257 -65524
32969 -1257 -65524
32970 -1257 -65524
32971 -1257 -65524
32972 -1282 -65523
32973 -1282 -65523
32974 -1282 -65523
32975 -1282 -65523
32976 -1307 -65523
32977 -1307 -65523
32978 -1307 -65523
32979 -1307 -65523
32980 -1332 -65522
32981 -1332 -65522
32982 -1332 -65522
32983 -1332 -65522
32984 -1357 -65522
32985 -1357 -65522
32986 -1357 -65522
32987 -1357 -65522
32988 -1382 -65521
32989 -1382 -65521
32990 -1382 -65521
32991 -1382 -65521
32992 -1407 -65521
32993 -1407 -65521
32994 -1407 -65521
32995 -1407 -65521
32996 -1432 -65520
32997 -1432 -65520
32998 -1432 -65520
32999 -1432 -65520
33000 -1458 -65520
33001 -1458 -65520
33002 -1458 -65520
33003 -1458 -65520
33004 -1483 -65519
33005 -1483 -65519
33006 -1483 -65519
33007 -1483 -65519
33008 -1508 -65519
33009 -1508 -65519
33010 -1508 -65519
33011 -1508 -65519
33012 -1533 -65518
33013 -1533 -65518
33014 -1533 -65518
33015 -1533 -65518
33016 -1558 -65517
33017 -1558 -65517
33018 -1558 -65517
33019 -1558 -65517
33020 -1583 -65517
33021 -1583 -65517
33022 -1583 -65517
33023 -1583 -65517
33024 -1608 -65516
33025 -1608 -65516
33026 -1608 -65516
33027 -1608 -65516
33028 -1633 -65516
33029 -1633 -65516
33030 -1633 -65516
33031 -1633 -65516
33032 -1659 -65515
33033 -1659 -65515
33034 -1659 -65515
33035 -1659 -65515
33036 -1684 -65514
33037 -1684 -65514
33038 -1684 -65514
33039 -1684 -65514
33040 -1709 -65514
33041 -1709 -65514
33042 -1709 -65514
33043 -1709 -65514
33044 -1734 -65513
33045 -1734 -65513
33046 -1734 -65513
33047 -1734 -65513
33048 -1759 -65512
33049 -1759 -65512
33050 -1759 -65512
33051 -1759 -65512
33052 -1784 -65512
33053 -1784 -65512
33054 -1784 -65512
33055 -1784 -65512
33056 -1809 -65511
33057 -1809 -65511
33058 -1809 -65511
33059 -1809 -65511
33060 -1834 -65510
33061 -1834 -65510
33062 -1834 -65510
33063 -1834 -65510
33064 -1860 -65510
33065 -1860 -65510
33066 -1860 -65510
33067 -1860 -65510
33068 -1885 -65509
33069 -1885 -65509
33070 -1885 -65509
33071 -1885 -65509
33072 -1910 -65508
33073 -1910 -65508
33074 -1910 -65508
33075 -1910 -65508
33076 -1935 -65507
33077 -1935 -65507
33078 -1935 -65507
33079 -1935 -65507
33080 -1960 -65507
33081 -1960 -65507
33082 -1960 -65507
33083 -1960 -65507
33084 -1985 -65506
33085 -1985 -65506
33086 -1985 -65506
33087 -1985 -65506
33088 -2010 -65505
33089 -2010 -65505
33090 -2010 -65505
33091 -2010 -65505
33092 -2035 -65504
33093 -2035 -65504
33094 -2035 -65504
33095 -2035 -65504
33096 -2061 -65504
33097 -2061 -65504
33098 -2061 -65504
33099 -2061 -65504
33100 -2086 -65503
33101 -2086 -65503
33102 -2086 -65503
33103 -2086 -65503
33104 -2111 -65502
33105 -2111 -65502
33106 -2111 -65502
33107 -2111 -65502
33108 -2136 -65501
33109 -2136 -65501
33110 -2136 -65501
33111 -2136 -65501
33112 -2161 -65500
33113 -2161 -65500
33114 -2161 -65500
33115 -2161 -65500
33116 -2186 -65500
33117 -2186 -65500
33118 -2186 -65500
33119 -2186 -65500
33120 -2211 -65499
33121 -2211 -65499
33122 -2211 -65499
33123 -2211 -65499
33124 -2236 -65498
33125 -2236 -65498
33126 -2236 -65498
33127 -2236 -65498
33128 -2261 -65497
33129 -2261 -65497
33130 -2261 -65497
33131 -2261 -65497
33132 -2287 -65496
33133 -2287 -65496
33134 -2287 -65496
33135 -2287 -65496
33136 -2312 -65495
33137 -2312 -65495
33138 -2312 -65495
33139 -2312 -65495
33140 -2337 -65494
33141 -2337 -65494
33142 -2337 -65494
33143 -2337 -65494
33144 -2362 -65493
33145 -2362 -65493
33146 -2362 -65493
33147 -2362 -65493
33148 -2387 -65493
33149 -2387 -65493
33150 -2387 -65493
33151 -2387 -65493
33152 -2412 -65492
33153 -2412 -65492
33154 -2412 -65492
33155 -2412 -65492
33156 -2437 -65491
33157 -2437 -65491
33158 -2437 -65491
33159 -2437 -65491
33160 -2462 -65490
33161 -2462 -65490
33162 -2462 -65490
33163 -2462 -65490
33164 -2488 -65489
33165 -2488 -65489
33166 -2488 -65489
33167 -2488 -65489
33168 -2513 -65488
33169 -2513 -65488
33170 -2513 -65488
33171 -2513 -65488
33172 -2538 -65487
33173 -2538 -65487
33174 -2538 -65487
33175 -2538 -65487
33176 -2563 -65486
33177 -2563 -65486
33178 -2563 -65486
33179 -2563 -65486
33180 -2588 -65485
33181 -2588 -65485
33182 -2588 -65485
33183 -2588 -65485
33184 -2613 -65484
33185 -2613 -65484
33186 -2613 -65484
33187 -2613 -65484
33188 -2638 -65483
33189 -2638 -65483
33190 -2638 -65483
33191 -2638 -65483
33192 -2663 -65482
33193 -2663 -65482
33194 -2663 -65482
33195 -2663 -65482
33196 -2688 -65481
33197 -2688 -65481
33198 -2688 -65481
33199 -2688 -65481
33200 -2714 -65480
33201 -2714 -65480
33202 -2714 -65480
33203 -2714 -65480
33204 -2739 -65479
33205 -2739 -65479
33206 -2739 -65479
33207 -2739 -65479
33208 -2764 -65478
33209 -2764 -65478
33210 -2764 -65478
33211 -2764 -65478
33212 -2789 -65477
33213 -2789 -65477
33214 -2789 -65477
33215 -2789 -65477
33216 -2814 -65476
33217 -2814 -65476
33218 -2814 -65476
33219 -2814 -65476
33220 -2839 -65474
33221 -2839 -65474
33222 -2839 -65474
33223 -2839 -65474
33224 -2864 -65473
33225 -2864 -65473
33226 -2864 -65473
33227 -2864 -65473
33228 -2889 -65472
33229 -2889 -65472
33230 -2889 -65472
33231 -2889 -65472
33232 -2914 -65471
33233 -2914 -65471
33234 -2914 -65471
33235 -2914 -65471
33236 -2940 -65470
33237 -2940 -65470
33238 -2940 -65470
33239 -2940 -65470
33240 -2965 -65469
33241 -2965 -65469
33242 -2965 -65469
33243 -2965 -65469
33244 -2990 -65468
33245 -2990 -65468
33246 -2990 -65468
33247 -2990 -65468
33248 -3015 -65467
33249 -3015 -65467
33250 -3015 -65467
33251 -3015 -65467
33252 -3040 -65465
33253 -3040 -65465
33254 -3040 -65465
33255 -3040 -65465
33256 -3065 -65464
33257 -3065 -65464
33258 -3065 -65464
33259 -3065 -65464
33260 -3090 -65463
33261 -3090 -65463
33262 -3090 -65463
33263 -3090 -65463
33264 -3115 -65462
33265 -3115 -65462
33266 -3115 -65462
33267 -3115 -65462
33268 -3140 -65461
33269 -3140 -65461
33270 -3140 -65461
33271 -3140 -65461
33272 -3165 -65460
33273 -3165 -65460
33274 -3165 -65460
33275 -3165 -65460
33276 -3191 -65458
33277 -3191 -65458
33278 -3191 -65458
33279 -3191 -65458
33280 -3216 -65457
33281 -3216 -65457
33282 -3216 -65457
33283 -3216 -65457
33284 -3241 -65456
33285 -3241 -65456
33286 -3241 -65456
33287 -3241 -65456
33288 -3266 -65455
33289 -3266 -65455
33290 -3266 -65455
33291 -3266 -65455
33292 -3291 -65453
33293 -3291 -65453
33294 -3291 -65453
33295 -3291 -65453
33296 -3316 -65452
33297 -3316 -65452
33298 -3316 -65452
33299 -3316 -65452
33300 -3341 -65451
33301 -3341 -65451
33302 -3341 -65451
33303 -3341 -65451
33304 -3366 -65449
33305 -3366 -65449
33306 -3366 -65449
33307 -3366 -65449
33308 -3391 -65448
33309 -3391 -65448
33310 -3391 -65448
33311 -3391 -65448
33312 -3417 -65447
33313 -3417 -65447
33314 -3417 -65447
33315 -3417 -65447
33316 -3442 -65446
33317 -3442 -65446
33318 -3442 -65446
33319 -3442 -65446
33320 -3467 -65444
33321 -3467 -65444
33322 -3467 -65444
33323 -3467 -65444
33324 -3492 -65443
33325 -3492 -65443
33326 -3492 -65443
33327 -3492 -65443
33328 -3517 -65442
33329 -3517 -65442
33330 -3517 -65442
33331 -3517 -65442
33332 -3542 -65440
33333 -3542 -65440
33334 -3542 -65440
33335 -3542 -65440
33336 -3567 -65439
33337 -3567 -65439
33338 -3567 -65439
33339 -3567 -65439
33340 -3592 -65437
33341 -3592 -65437
33342 -3592 -65437
33343 -3592 -65437
33344 -3617 -65436
33345 -3617 -65436
33346 -3617 -65436
33347 -3617 -65436
33348 -3642 -65435
33349 -3642 -65435
33350 -3642 -65435
33351 -3642 -65435
33352 -3667 -65433
33353 -3667 -65433
33354 -3667 -65433
33355 -3667 -65433
33356 -3693 -65432
33357 -3693 -65432
33358 -3693 -65432
33359 -3693 -65432
33360 -3718 -65430
33361 -3718 -65430
33362 -3718 -65430
33363 -3718 -65430
33364 -3743 -65429
33365 -3743 -65429
33366 -3743 -65429
33367 -3743 -65429
33368 -3768 -65428
33369 -3768 -65428
33370 -3768 -65428
33371 -3768 -65428
33372 -3793 -65426
33373 -3793 -65426
33374 -3793 -65426
33375 -3793 -65426
33376 -3818 -65425
33377 -3818 -65425
33378 -3818 -65425
33379 -3818 -65425
33380 -3843 -65423
33381 -3843 -65423
33382 -3843 -65423
33383 -3843 -65423
33384 -3868 -65422
33385 -3868 -65422
33386 -3868 -65422
33387 -3868 -65422
33388 -3893 -65420
33389 -3893 -65420
33390 -3893 -65420
33391 -3893 -65420
33392 -3918 -65419
33393 -3918 -65419
33394 -3918 -65419
33395 -3918 -65419
33396 -3943 -65417
33397 -3943 -65417
33398 -3943 -65417
33399 -3943 -65417
33400 -3969 -65416
33401 -3969 -65416
33402 -3969 -65416
33403 -3969 -65416
33404 -3994 -65414
33405 -3994 -65414
33406 -3994 -65414
33407 -3994 -65414
33408 -4019 -65413
33409 -4019 -65413
33410 -4019 -65413
33411 -4019 -65413
33412 -4044 -65411
33413 -4044 -65411
33414 -4044 -65411
33415 -4044 -65411
33416 -4069 -65410
33417 -4069 -65410
33418 -4069 -65410
33419 -4069 -65410
33420 -4094 -65408
33421 -4094 -65408
33422 -4094 -65408
33423 -4094 -65408
33424 -4119 -65406
33425 -4119 -65406
33426 -4119 -65406
33427 -4119 -65406
33428 -4144 -65405
33429 -4144 -65405
33430 -4144 -65405
33431 -4144 -65405
33432 -4169 -65403
33433 -4169 -65403
33434 -4169 -65403
33435 -4169 -65403
33436 -4194 -65402
33437 -4194 -65402
33438 -4194 -65402
33439 -4194 -65402
33440 -4219 -65400
33441 -4219 -65400
33442 -4219 -65400
33443 -4219 -65400
33444 -4244 -65398
33445 -4244 -65398
33446 -4244 -65398
33447 -4244 -65398
33448 -4270 -65397
33449 -4270 -65397
33450 -4270 -65397
33451 -4270 -65397
33452 -4295 -65395
33453 -4295 -65395
33454 -4295 -65395
33455 -4295 -65395
33456 -4320 -65393
33457 -4320 -65393
33458 -4320 -65393
33459 -4320 -65393
33460 -4345 -65392
33461 -4345 -65392
33462 -4345 -65392
33463 -4345 -65392
33464 -4370 -65390
33465 -4370 -65390
33466 -4370 -65390
33467 -4370 -65390
33468 -4395 -65388
33469 -4395 -65388
33470 -4395 -65388
33471 -4395 -65388
33472 -4420 -65387
33473 -4420 -65387
33474 -4420 -65387
33475 -4420 -65387
33476 -4445 -65385
33477 -4445 -65385
33478 -4445 -65385
33479 -4445 -65385
33480 -4470 -65383
33481 -4470 -65383
33482 -4470 -65383
33483 -4470 -65383
33484 -4495 -65382
33485 -4495 -65382
33486 -4495 -65382
33487 -4495 -65382
33488 -4520 -65380
33489 -4520 -65380
33490 -4520 -65380
33491 -4520 -65380
33492 -4545 -65378
33493 -4545 -65378
33494 -4545 -65378
33495 -4545 -65378
33496 -4570 -65376
33497 -4570 -65376
33498 -4570 -65376
33499 -4570 -65376
33500 -4596 -65375
33501 -4596 -65375
33502 -4596 -65375
33503 -4596 -65375
33504 -4621 -65373
33505 -4621 -65373
33506 -4621 -65373
33507 -4621 -65373
33508 -4646 -65371
33509 -4646 -65371
33510 -4646 -65371
33511 -4646 -65371
33512 -4671 -65369
33513 -4671 -65369
33514 -4671 -65369
33515 -4671 -65369
33516 -4696 -65368
33517 -4696 -65368
33518 -4696 -65368
33519 -4696 -65368
33520 -4721 -65366
33521 -4721 -65366
33522 -4721 -65366
33523 -4721 -65366
33524 -4746 -65364
33525 -4746 -65364
33526 -4746 -65364
33527 -4746 -65364
33528 -4771 -65362
33529 -4771 -65362
33530 -4771 -65362
33531 -4771 -65362
33532 -4796 -65360
33533 -4796 -65360
33534 -4796 -65360
33535 -4796 -65360
33536 -4821 -65358
33537 -4821 -65358
33538 -4821 -65358
33539 -4821 -65358
33540 -4846 -65357
33541 -4846 -65357
33542 -4846 -65357
33543 -4846 -65357
33544 -4871 -65355
33545 -4871 -65355
33546 -4871 -65355
33547 -4871 -65355
33548 -4896 -65353
33549 -4896 -65353
33550 -4896 -65353
33551 -4896 -65353
33552 -4921 -65351
33553 -4921 -65351
33554 -4921 -65351
33555 -4921 -65351
33556 -4946 -65349
33557 -4946 -65349
33558 -4946 -65349
33559 -4946 -65349
33560 -4972 -65347
33561 -4972 -65347
33562 -4972 -65347
33563 -4972 -65347
33564 -4997 -65345
33565 -4997 -65345
33566 -4997 -65345
33567 -4997 -65345
33568 -5022 -65343
33569 -5022 -65343
33570 -5022 -65343
33571 -5022 -65343
33572 -5047 -65341
33573 -5047 -65341
33574 -5047 -65341
33575 -5047 -65341
33576 -5072 -65339
33577 -5072 -65339
33578 -5072 -65339
33579 -5072 -65339
33580 -5097 -65338
33581 -5097 -65338
33582 -5097 -65338
33583 -5097 -65338
33584 -5122 -65336
33585 -5122 -65336
33586 -5122 -65336
33587 -5122 -65336
33588 -5147 -65334
33589 -5147 -65334
33590 -5147 -65334
33591 -5147 -65334
33592 -5172 -65332
33593 -5172 -65332
33594 -5172 -65332
33595 -5172 -65332
33596 -5197 -65330
33597 -5197 -65330
33598 -5197 -65330
33599 -5197 -65330
33600 -5222 -65328
33601 -5222 -65328
33602 -5222 -65328
33603 -5222 -65328
33604 -5247 -65326
33605 -5247 -65326
33606 -5247 -65326
33607 -5247 -65326
33608 -5272 -65324
33609 -5272 -65324
33610 -5272 -65324
33611 -5272 -65324
33612 -5297 -65322
33613 -5297 -65322
33614 -5297 -65322
33615 -5297 -65322
33616 -5322 -65320
33617 -5322 -65320
33618 -5322 -65320
33619 -5322 -65320
33620 -5347 -65317
33621 -5347 -65317
33622 -5347 -65317
33623 -5347 -65317
33624 -5372 -65315
33625 -5372 -65315
33626 -5372 -65315
33627 -5372 -65315
33628 -5397 -65313
33629 -5397 -65313
33630 -5397 -65313
33631 -5397 -65313
33632 -5422 -65311
33633 -5422 -65311
33634 -5422 -65311
33635 -5422 -65311
33636 -5448 -65309
33637 -5448 -65309
33638 -5448 -65309
33639 -5448 -65309
33640 -5473 -65307
33641 -5473 -65307
33642 -5473 -65307
33643 -5473 -65307
33644 -5498 -65305
33645 -5498 -65305
33646 -5498 -65305
33647 -5498 -65305
33648 -5523 -65303
33649 -5523 -65303
33650 -5523 -65303
33651 -5523 -65303
33652 -5548 -65301
33653 -5548 -65301
33654 -5548 -65301
33655 -5548 -65301
33656 -5573 -65299
33657 -5573 -65299
33658 -5573 -65299
33659 -5573 -65299
33660 -5598 -65296
33661 -5598 -65296
33662 -5598 -65296
33663 -5598 -65296
33664 -5623 -65294
33665 -5623 -65294
33666 -5623 -65294
33667 -5623 -65294
33668 -5648 -65292
33669 -5648 -65292
33670 -5648 -65292
33671 -5648 -65292
33672 -5673 -65290
33673 -5673 -65290
33674 -5673 -65290
33675 -5673 -65290
33676 -5698 -65288
33677 -5698 -65288
33678 -5698 -65288
33679 -5698 -65288
33680 -5723 -65286
33681 -5723 -65286
33682 -5723 -65286
33683 -5723 -65286
33684 -5748 -65283
33685 -5748 -65283
33686 -5748 -65283
33687 -5748 -65283
33688 -5773 -65281
33689 -5773 -65281
33690 -5773 -65281
33691 -5773 -65281
33692 -5798 -65279
33693 -5798 -65279
33694 -5798 -65279
33695 -5798 -65279
33696 -5823 -65277
33697 -5823 -65277
33698 -5823 -65277
33699 -5823 -65277
33700 -5848 -65275
33701 -5848 -65275
33702 -5848 -65275
33703 -5848 -65275
33704 -5873 -65272
33705 -5873 -65272
33706 -5873 -65272
33707 -5873 -65272
33708 -5898 -65270
33709 -5898 -65270
33710 -5898 -65270
33711 -5898 -65270
33712 -5923 -65268
33713 -5923 -65268
33714 -5923 -65268
33715 -5923 -65268
33716 -5948 -65265
33717 -5948 -65265
33718 -5948 -65265
33719 -5948 -65265
33720 -5973 -65263
33721 -5973 -65263
33722 -5973 -65263
